You	5charwords	Positive	Questags	@Mentions	I	We	Negative	user type
0.0	0.521739130435	0.0	0.0	0.0	0.5	0.0	0.0	Non-Core
0.625	0.481914893617	1.625	0.875	0.75	5.5	0.0	0.875	Non-Core
0.0	0.360215053763	0.0	3.0	0.0	15.0	0.0	3.0	Non-Core
0.0	0.739413680782	0.0	0.0	0.0	0.0	0.0	9.0	Non-Core
0.0	0.477541371158	0.4	0.1	0.2	1.3	0.0	0.1	Non-Core
2.625	0.404371584699	2.5	2.5	0.125	3.375	1.5	3.0	Non-Core
0.0	0.529411764706	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.493927125506	0.0	0.0	0.0	1.5	0.0	0.25	Non-Core
0.714285714286	0.417910447761	0.714285714286	0.714285714286	0.0	2.14285714286	0.0	1.14285714286	Non-Core
0.0	0.560975609756	2.0	1.0	0.0	2.0	0.0	0.0	Non-Core
0.0	0.467213114754	1.0	5.0	0.0	8.0	0.0	0.0	Non-Core
0.69696969697	0.535354617527	0.575757575758	0.212121212121	0.0909090909091	1.51515151515	0.0606060606061	1.15151515152	Non-Core
0.0	0.456140350877	0.0	0.0	0.0	0.25	0.0	1.0	Non-Core
1.66666666667	0.390510948905	5.0	1.33333333333	0.333333333333	7.0	0.666666666667	3.0	Non-Core
0.714285714286	0.450160771704	2.85714285714	0.857142857143	0.857142857143	3.14285714286	0.142857142857	0.714285714286	Non-Core
1.08333333333	0.411835748792	0.958333333333	0.791666666667	0.0	2.20833333333	0.0833333333333	0.583333333333	Non-Core
0.666666666667	0.450199203187	0.5	0.666666666667	0.5	2.16666666667	0.0	0.333333333333	Non-Core
0.363636363636	0.337003058104	1.12121212121	0.606060606061	0.181818181818	1.78787878788	0.0606060606061	0.484848484848	Non-Core
0.5	0.380152671756	1.5	3.25	0.5	7.5	0.0	2.5	Non-Core
3.0	0.375	0.5	1.0	0.0	1.5	0.5	0.0	Non-Core
0.125	0.449704142012	1.625	0.375	0.5	1.875	0.25	1.125	Non-Core
0.25	0.404153354633	3.25	2.5	0.75	3.25	0.0	1.25	Non-Core
1.0	0.54347826087	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.604651162791	0.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.0	0.388379204893	3.5	0.0	0.0	2.5	0.0	1.75	Non-Core
0.0	0.526315789474	0.0	1.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.38	0.666666666667	1.0	0.0	3.33333333333	0.0	0.333333333333	Non-Core
0.0	0.516853932584	0.285714285714	0.285714285714	0.0	0.428571428571	0.0	0.714285714286	Non-Core
0.0	0.376623376623	5.5	4.0	0.0	11.5	0.0	0.0	Non-Core
0.0	0.454545454545	2.0	2.0	0.0	7.0	0.0	1.0	Non-Core
0.111111111111	0.369252873563	1.0	0.666666666667	0.0	1.33333333333	0.555555555556	1.11111111111	Non-Core
0.27950310559	0.527698514218	0.708074534161	0.316770186335	0.149068322981	0.590062111801	0.186335403727	0.832298136646	Non-Core
0.0	0.55	0.5	0.0	0.0	1.0	0.0	0.0	Non-Core
0.0	0.393162393162	0.666666666667	0.0	0.666666666667	1.0	0.0	0.333333333333	Non-Core
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.411764705882	0.5	0.0	0.0	1.5	0.0	0.0	Non-Core
0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.0	0.40350877193	0.0	1.0	0.0	2.5	0.0	0.5	Non-Core
0.0	0.401360544218	3.5	1.0	0.0	3.5	0.0	2.0	Non-Core
0.0769230769231	0.27797833935	0.307692307692	0.461538461538	0.0	1.30769230769	0.0	0.0769230769231	Non-Core
2.0	0.727906976744	2.0	3.0	0.5	6.25	0.5	3.25	Non-Core
1.0	0.344827586207	0.0	0.0	0.0	4.0	0.0	0.0	Non-Core
0.2	0.387782204515	1.2	0.6	0.6	2.4	0.0	0.2	Non-Core
0.0	0.581967213115	2.0	0.0	0.0	3.0	2.0	1.0	Non-Core
1.375	0.418974848774	1.20833333333	0.458333333333	0.3125	1.6875	0.229166666667	1.27083333333	Non-Core
0.5	0.401785714286	1.0	1.5	0.5	4.0	0.5	0.0	Non-Core
0.333333333333	0.477272727273	1.66666666667	0.0	0.0	0.333333333333	0.333333333333	0.0	Non-Core
0.0	0.396739130435	2.0	2.0	0.0	6.0	3.0	1.0	Non-Core
0.652173913043	0.410026857654	2.21739130435	0.565217391304	0.0869565217391	1.78260869565	0.0869565217391	1.34782608696	Non-Core
0.0	0.569620253165	2.5	0.0	0.5	0.0	0.0	2.0	Non-Core
0.8	0.424460431655	1.2	2.2	0.2	3.2	0.0	2.0	Non-Core
2.5	0.362637362637	1.0	0.5	0.0	2.0	0.0	3.5	Non-Core
0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.4	0.388489208633	1.0	0.4	0.2	1.0	0.0	0.6	Non-Core
0.307692307692	0.419624217119	1.15384615385	0.384615384615	0.0	2.07692307692	0.153846153846	0.846153846154	Non-Core
0.0	0.465517241379	2.0	0.0	1.0	0.0	0.0	1.0	Non-Core
0.0	0.295454545455	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
1.5	0.456928838951	3.5	1.0	0.5	0.5	0.0	0.5	Non-Core
0.444444444444	0.340375586854	0.888888888889	0.611111111111	0.277777777778	2.38888888889	0.0	1.0	Non-Core
4.5	0.335664335664	0.5	0.5	0.0	0.5	0.0	0.0	Non-Core
0.0	0.364406779661	0.5	0.0	0.666666666667	0.666666666667	0.0	0.833333333333	Non-Core
0.0	0.397350993377	0.8	0.2	0.0	0.8	0.2	1.6	Non-Core
0.5	0.531015037594	9.5	0.0	0.5	2.5	0.0	59.5	Non-Core
0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.540983606557	0.0	1.0	0.0	0.5	0.0	0.0	Non-Core
0.0769230769231	0.405362776025	2.0	2.07692307692	0.0	1.84615384615	0.0	3.69230769231	Non-Core
0.0	0.375	2.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.0	0.478260869565	0.333333333333	0.666666666667	0.0	0.333333333333	0.0	0.0	Non-Core
2.0	0.341463414634	0.0	0.0	0.0	1.0	0.0	2.0	Non-Core
0.0833333333333	0.491011235955	1.08333333333	0.833333333333	0.0833333333333	1.08333333333	0.0	0.916666666667	Non-Core
0.0	0.354838709677	1.0	0.0	0.0	3.0	0.0	0.0	Non-Core
0.0	0.444444444444	0.0	0.0	0.0	0.5	0.0	0.0	Non-Core
0.0	0.45	1.0	0.0	1.0	0.0	0.0	1.0	Non-Core
0.307692307692	0.42186612832	0.902564102564	0.682051282051	0.123076923077	2.00512820513	0.230769230769	0.733333333333	Non-Core
0.142857142857	0.449541284404	0.857142857143	0.142857142857	0.0	0.428571428571	0.0	0.0	Non-Core
1.0	0.539682539683	0.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.0	0.416666666667	1.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.5	0.393298059965	0.566666666667	0.233333333333	0.1	0.466666666667	0.0333333333333	0.366666666667	Non-Core
0.5	0.350649350649	1.0	0.0	0.0	1.5	0.0	1.5	Non-Core
0.0	0.565217391304	1.0	0.0	0.0	0.0	0.0	1.0	Non-Core
2.0	0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	Non-Core
4.0	0.273730684327	3.0	1.0	0.333333333333	7.33333333333	0.333333333333	4.33333333333	Non-Core
0.2	0.487179487179	0.6	0.2	0.2	0.8	0.0	0.8	Non-Core
0.5	0.432653061224	0.0	0.5	0.5	5.0	0.0	3.5	Non-Core
0.0	0.32	0.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.0	0.325842696629	0.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.0	0.369230769231	0.0	1.0	0.0	5.0	0.0	2.0	Non-Core
0.0	0.308411214953	1.5	0.0	0.0	4.5	0.5	1.0	Non-Core
0.5	0.439655172414	0.0	0.5	0.0	1.0	0.0	0.5	Non-Core
0.0	0.432432432432	0.0	2.0	0.0	3.0	1.0	0.0	Non-Core
0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.230769230769	0.623880597015	0.538461538462	0.0769230769231	0.0	1.0	0.0	0.230769230769	Non-Core
0.412280701754	0.514245416079	0.298245614035	0.157894736842	0.289473684211	0.298245614035	0.0438596491228	0.30701754386	Non-Core
0.0	0.403669724771	2.0	0.0	0.0	2.0	1.0	1.0	Non-Core
3.0	0.358208955224	2.0	1.0	1.0	0.0	0.0	0.0	Non-Core
0.0	0.416666666667	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.428571428571	0.5	0.0	0.5	0.5	0.0	0.0	Non-Core
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.477941176471	1.0	0.5	0.0	2.5	0.5	0.0	Non-Core
0.111111111111	0.430096051227	0.833333333333	0.277777777778	0.0555555555556	1.66666666667	0.111111111111	0.555555555556	Non-Core
0.0	0.52380952381	0.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.833333333333	0.314814814815	0.0	0.333333333333	0.0	0.333333333333	0.0	0.833333333333	Non-Core
0.555555555556	0.476780185759	1.11111111111	0.111111111111	0.0	0.222222222222	0.0	1.0	Non-Core
0.0	0.333333333333	0.6	0.2	0.1	0.7	0.0	0.1	Non-Core
0.0	0.818181818182	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.481481481481	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
1.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.5	0.799096622152	0.5	0.5	0.0	2.0	0.0	0.75	Non-Core
0.8	0.39092495637	0.8	1.4	1.0	2.8	0.8	2.0	Non-Core
0.428571428571	0.425101214575	1.57142857143	0.285714285714	0.0	0.0	0.0	0.428571428571	Non-Core
0.0	0.460784313725	1.0	0.0	0.0	0.8	0.0	0.2	Non-Core
0.0	0.428571428571	1.0	0.0	0.0	1.0	0.0	0.0	Non-Core
3.0	0.547297297297	6.0	3.0	1.0	1.0	0.0	2.0	Non-Core
0.358407079646	0.403407635152	0.752212389381	0.367256637168	0.402654867257	0.83185840708	0.16814159292	0.530973451327	Non-Core
3.8	0.352705410822	1.4	1.4	0.8	2.2	0.0	2.0	Non-Core
1.0	0.342105263158	3.0	2.0	0.0	8.0	0.0	2.0	Non-Core
0.384615384615	0.41308411215	0.538461538462	0.307692307692	0.230769230769	1.30769230769	0.0769230769231	0.538461538462	Non-Core
0.0	0.318965517241	0.333333333333	0.0	0.0	1.0	0.0	0.333333333333	Non-Core
0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.359375	0.0	3.0	0.0	3.0	0.0	2.0	Non-Core
0.666666666667	0.401234567901	2.66666666667	0.666666666667	0.0	5.0	0.0	1.33333333333	Non-Core
0.125	0.480519480519	0.5	0.375	0.0	0.75	0.25	0.125	Non-Core
0.827309236948	0.410176399414	1.24497991968	0.66265060241	0.449799196787	0.951807228916	0.441767068273	0.714859437751	Non-Core
0.352941176471	0.414741474147	1.11764705882	0.411764705882	0.0	1.29411764706	0.470588235294	0.764705882353	Non-Core
0.0	0.354838709677	0.5	0.0	0.0	0.5	0.5	1.5	Non-Core
0.3	0.674319727891	0.7	0.0	0.1	1.2	0.0	1.5	Non-Core
0.571428571429	0.438976377953	2.42857142857	0.285714285714	0.0	1.28571428571	0.0	1.14285714286	Non-Core
2.75	0.391459074733	1.0	2.0	0.0	1.75	0.75	1.25	Non-Core
0.555555555556	0.350961538462	1.88888888889	0.777777777778	0.111111111111	2.33333333333	0.0	0.888888888889	Non-Core
0.0	0.326923076923	0.333333333333	0.0	0.0	1.33333333333	0.0	0.0	Non-Core
0.25	0.446927374302	1.0	1.25	0.0	0.5	0.0	0.75	Non-Core
0.0	0.511363636364	1.0	0.0	0.0	1.0	0.0	3.0	Non-Core
1.0	0.560975609756	3.0	2.0	0.0	2.0	0.0	1.0	Non-Core
0.0	0.445595854922	3.0	4.0	0.0	7.0	0.0	1.0	Non-Core
0.0	0.41726618705	1.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.596153846154	0.0	0.0	0.0	0.5	0.0	0.0	Non-Core
0.0	0.379310344828	0.0	0.0	0.0	3.0	0.0	0.0	Non-Core
0.5	0.45	0.0	0.5	0.0	0.5	0.0	0.0	Non-Core
1.0	0.222222222222	0.0	1.0	0.0	0.0	1.0	0.0	Non-Core
0.0	0.438775510204	0.0	0.333333333333	0.0	1.0	0.0	0.0	Non-Core
0.0	0.327868852459	0.0	2.0	0.0	1.0	0.0	2.0	Non-Core
0.0	0.44	1.5	0.0	0.0	0.0	0.0	0.5	Non-Core
0.0	0.363636363636	0.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.430830039526	0.5	0.75	0.25	1.25	0.0	1.5	Non-Core
0.0	0.432432432432	2.0	0.0	0.0	0.0	0.0	1.0	Non-Core
3.375	0.390025575448	1.375	1.25	0.5	1.5	1.0	1.125	Non-Core
0.589489718203	0.484202342354	0.693830921554	0.0	0.00837776085301	0.0	0.012947448591	0.648134044174	Non-Core
0.0	0.458139534884	58.0	2.0	0.0	1.0	4.0	22.0	Non-Core
0.0	0.406130268199	0.571428571429	0.142857142857	0.0	0.428571428571	0.0	1.0	Non-Core
0.285714285714	0.472014925373	0.571428571429	0.714285714286	0.285714285714	1.42857142857	0.0	1.14285714286	Non-Core
0.0	0.347826086957	0.2	0.0	0.0	0.0	0.2	0.0	Non-Core
0.0	0.571428571429	0.0	1.0	0.0	0.0	0.0	0.0	Non-Core
2.0	0.712812960236	0.5	1.75	0.75	3.0	0.5	0.75	Non-Core
0.111111111111	0.428571428571	1.11111111111	0.555555555556	0.0	2.66666666667	0.0	0.555555555556	Non-Core
4.0	0.362903225806	5.0	2.0	0.0	7.0	0.0	15.0	Non-Core
0.25	0.464285714286	1.0	0.0	0.0	0.5	0.0	0.75	Non-Core
0.335901386749	0.397753860552	0.791987673344	0.302003081664	0.110554699538	0.616332819723	0.236132511556	0.600154083205	Core
1.0	0.605633802817	1.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.285714285714	0.356363636364	0.571428571429	0.142857142857	0.214285714286	0.571428571429	0.357142857143	0.785714285714	Non-Core
0.2	0.377777777778	0.6	0.6	0.0	0.8	0.0	0.2	Non-Core
0.0	0.3125	0.0	1.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.436363636364	0.666666666667	0.0	0.333333333333	0.666666666667	0.0	2.0	Non-Core
1.0	0.47619047619	1.0	0.0	0.0	3.0	0.0	3.0	Non-Core
2.0	0.428571428571	4.0	5.0	0.0	7.0	0.0	1.0	Non-Core
0.5	0.439461883408	0.666666666667	0.5	1.0	1.83333333333	0.0	0.666666666667	Non-Core
0.428571428571	0.328025477707	0.285714285714	0.428571428571	0.0	0.857142857143	0.0	1.0	Non-Core
0.2	0.413236481033	1.3	0.25	0.35	1.0	0.45	0.6	Non-Core
0.0	0.461286804798	1.08333333333	0.666666666667	0.0	1.5	0.166666666667	1.0	Non-Core
0.0	0.328767123288	3.5	1.5	0.0	7.0	0.0	1.0	Non-Core
0.833333333333	0.490725126476	0.5	0.833333333333	0.0	0.666666666667	0.0	1.33333333333	Non-Core
1.0	0.464539007092	3.5	0.0	0.5	5.0	0.0	3.5	Non-Core
0.0	0.79700149925	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.4	0.433035714286	1.4	0.6	0.0	1.6	1.8	1.9	Non-Core
0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.391521197007	1.0	2.0	0.333333333333	5.0	0.0	1.33333333333	Non-Core
0.0588235294118	0.408771929825	0.588235294118	0.588235294118	0.0	2.05882352941	0.0	0.941176470588	Non-Core
2.0	0.465346534653	2.0	2.0	0.0	2.0	0.0	2.0	Non-Core
0.0	0.442307692308	0.0	2.0	0.0	0.0	0.0	1.0	Non-Core
0.0	0.444444444444	0.0	0.5	0.0	4.0	0.0	3.0	Non-Core
0.25	0.391891891892	1.25	1.0	0.25	3.25	0.0	0.75	Non-Core
0.333333333333	0.515789473684	0.333333333333	0.666666666667	0.666666666667	0.0	0.333333333333	0.333333333333	Non-Core
0.0	0.616216216216	1.0	0.0	0.0	1.0	0.0	4.0	Non-Core
0.2	0.401869158879	1.0	0.4	0.0	2.4	0.0	0.4	Non-Core
0.5	0.346153846154	1.0	1.0	0.0	4.0	0.0	0.0	Non-Core
0.0	0.534161490683	0.0	0.0	0.0	1.0	0.0	1.0	Non-Core
0.25	0.483516483516	0.625	0.125	0.125	0.5	0.0	0.5	Non-Core
0.0	0.552147239264	0.666666666667	0.333333333333	0.0	0.0	0.666666666667	0.0	Non-Core
6.5	0.390199637024	3.25	2.5	0.0	6.0	0.5	4.75	Non-Core
0.428571428571	0.475609756098	1.28571428571	1.0	0.142857142857	4.85714285714	0.428571428571	2.71428571429	Non-Core
3.0	0.351851851852	1.5	0.5	0.5	1.0	0.0	1.5	Non-Core
0.375	0.43	0.375	0.375	0.0	1.25	0.625	0.875	Non-Core
2.0	0.793388429752	1.33333333333	0.0	0.0	3.0	0.0	1.0	Non-Core
1.0	0.47417442845	2.15384615385	0.384615384615	0.692307692308	3.76923076923	0.0	6.07692307692	Non-Core
0.0	0.3	2.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.666666666667	0.323529411765	0.666666666667	0.166666666667	0.333333333333	0.166666666667	0.333333333333	0.333333333333	Non-Core
0.0	0.470588235294	0.0	1.0	0.0	1.0	0.0	0.0	Non-Core
2.0	0.272727272727	1.0	1.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.333333333333	1.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.0	0.428571428571	0.5	0.0	0.0	0.5	0.0	0.0	Non-Core
0.31914893617	0.422241914045	0.765957446809	0.510638297872	0.255319148936	1.10638297872	0.0212765957447	0.425531914894	Non-Core
0.0	0.54	1.0	1.0	0.0	0.0	0.0	0.0	Non-Core
1.0	0.354430379747	0.0	1.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.428571428571	0.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.0	0.428571428571	0.0	0.4	0.2	1.0	0.0	0.2	Non-Core
0.0	0.431578947368	0.5	0.5	0.0	2.0	0.0	0.0	Non-Core
0.5	0.574257425743	0.0	1.0	0.0	0.0	0.0	0.5	Non-Core
0.0769230769231	0.52871024735	2.30769230769	0.461538461538	0.0769230769231	1.69230769231	0.0	2.23076923077	Non-Core
0.0	0.459459459459	3.0	0.0	0.0	3.0	0.0	1.0	Non-Core
0.0	0.4375	1.0	0.5	0.0	1.5	0.0	0.0	Non-Core
0.0	0.394422310757	0.0	0.5	0.0	0.5	0.0	0.0	Non-Core
0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.142857142857	0.69694596711	0.714285714286	0.142857142857	0.0	0.857142857143	0.0	1.35714285714	Non-Core
1.25	0.40726124704	0.6875	0.5	0.1875	1.4375	0.1875	0.9375	Non-Core
0.2	0.376470588235	0.7	0.0	0.0	0.6	0.0	0.8	Non-Core
0.0	0.578947368421	0.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.0	0.431137724551	1.0	0.0	0.0	1.0	0.0	0.333333333333	Non-Core
1.25	0.448946515397	2.25	1.5	0.0	5.75	0.0	1.25	Non-Core
0.0	0.338983050847	0.0	0.0	0.0	1.5	0.0	1.0	Non-Core
0.0	0.554838709677	0.166666666667	0.0	0.0	0.0	0.0	0.333333333333	Non-Core
0.0	0.423076923077	0.0	0.0	0.0	1.66666666667	0.0	1.0	Non-Core
0.0	0.485714285714	1.0	0.0	0.0	1.0	0.0	1.0	Non-Core
0.333333333333	0.400914634146	1.33333333333	0.333333333333	0.444444444444	2.88888888889	0.111111111111	0.111111111111	Non-Core
0.142857142857	0.663201663202	1.0	0.428571428571	0.0	0.571428571429	0.0	0.142857142857	Non-Core
0.5	0.301587301587	1.25	0.5	0.0	3.0	0.0	0.25	Non-Core
0.0	0.435897435897	0.0	0.0	0.0	1.0	0.0	1.0	Non-Core
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.333333333333	0.345911949686	1.0	1.33333333333	0.0	2.0	0.0	0.333333333333	Non-Core
0.0	0.401234567901	5.0	1.0	0.0	8.0	0.0	2.0	Non-Core
1.0	0.445652173913	1.0	3.0	0.0	0.0	0.0	0.0	Non-Core
0.625	0.406060606061	0.875	0.375	0.0	0.875	0.0	0.625	Non-Core
0.0	0.441696113074	1.0	0.6	0.2	0.6	0.0	0.4	Non-Core
0.0	0.227272727273	0.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.0	0.434389140271	0.75	0.5	0.25	1.25	0.0	1.25	Non-Core
0.0	0.393939393939	1.0	0.0	0.0	0.5	0.5	0.0	Non-Core
0.5	0.472222222222	0.0	0.5	0.0	0.5	0.0	1.0	Non-Core
0.591836734694	0.418425556189	1.48979591837	0.469387755102	0.163265306122	1.55102040816	0.244897959184	0.734693877551	Non-Core
1.33333333333	0.354545454545	0.333333333333	0.333333333333	0.0	2.33333333333	0.0	0.666666666667	Non-Core
0.0	0.371287128713	0.75	0.25	0.25	1.75	0.0	0.5	Non-Core
0.6	0.5	0.6	0.4	0.0	1.4	0.0	0.6	Non-Core
0.0	0.341772151899	0.0	3.0	0.0	2.0	0.0	0.0	Non-Core
0.4	0.415841584158	0.8	0.0	0.0	0.8	0.0	0.4	Non-Core
0.0	0.537037037037	0.0	0.0	0.0	0.2	0.0	0.0	Non-Core
2.0	0.388888888889	0.0	0.0	0.0	0.0	0.0	1.5	Non-Core
0.0	0.472222222222	1.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.142857142857	0.555555555556	0.0	0.0	0.142857142857	0.571428571429	0.0	0.285714285714	Non-Core
0.260869565217	0.441348973607	0.521739130435	0.434782608696	0.0	0.782608695652	0.0	0.521739130435	Non-Core
1.125	0.444405594406	3.9375	1.0625	0.375	5.6875	0.3125	2.125	Non-Core
0.375	0.44094488189	1.0	0.625	0.125	2.75	0.0	0.625	Non-Core
0.0	0.476635514019	1.0	2.0	0.0	6.0	0.0	1.0	Non-Core
0.0	0.4	0.0	0.0	0.0	1.0	0.0	0.0	Non-Core
0.652173913043	0.398872886662	0.913043478261	0.413043478261	0.0217391304348	0.978260869565	0.282608695652	0.760869565217	Non-Core
0.666666666667	0.462427745665	1.0	0.0	0.333333333333	1.0	0.0	1.33333333333	Non-Core
0.411411411411	0.429236401674	1.00900900901	0.705705705706	0.366366366366	1.22822822823	0.111111111111	0.840840840841	Non-Core
0.0	0.426751592357	1.0	2.0	0.0	1.0	0.0	2.0	Non-Core
0.0	0.558823529412	1.0	0.5	0.0	0.5	0.5	0.0	Non-Core
0.0	0.625668449198	0.0	0.0	0.0	0.0	0.0	1.0	Non-Core
0.165048543689	0.425675675676	0.466019417476	0.252427184466	0.106796116505	0.883495145631	0.106796116505	0.349514563107	Non-Core
0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	Non-Core
0.0	0.439655172414	2.0	1.0	0.0	0.5	0.5	2.0	Non-Core
0.0	0.475409836066	0.0	0.0	0.0	1.0	0.0	0.5	Non-Core
0.592592592593	0.412893323101	0.333333333333	0.37037037037	0.37037037037	0.592592592593	0.037037037037	1.11111111111	Non-Core
0.2	0.408401400233	1.0	0.3	0.1	3.8	0.1	1.1	Non-Core
0.5	0.321428571429	0.5	0.5	0.0	0.0	0.0	0.5	Non-Core
0.294117647059	0.401517546633	0.611764705882	0.317647058824	0.141176470588	1.43529411765	0.0235294117647	0.505882352941	Non-Core
